Corretora,Nº Nota,Data,Compra/Venda,Mercado,Ativo,Quantidade,Preço,Total,Taxa
Genial,770979,2023-09-22 0:00:00,C,Futuro,WINV23,1,92,-92,0
Genial,770979,2023-09-22 0:00:00,C,Futuro,WINV23,1,81,-81,0
Genial,770979,2023-09-22 0:00:00,V,Futuro,WDOV23,-1,17.88,17.88,0
Genial,770979,2023-09-22 0:00:00,C,Futuro,WINV23,1,143,-143,0
Genial,770979,2023-09-22 0:00:00,V,Futuro,WINV23,-1,203,203,0
Genial,770979,2023-09-22 0:00:00,C,Futuro,WINV23,1,204,-204,0
Genial,770979,2023-09-22 0:00:00,V,Futuro,WINV23,-1,147,147,0
Genial,770979,2023-09-22 0:00:00,V,Futuro,WINV23,-2,115,230,0
Genial,770979,2023-09-22 0:00:00,V,Futuro,WINV23,-1,77,77,0
Genial,770979,2023-09-22 0:00:00,V,Futuro,WDOV23,-2,2.12,4.24,0
Genial,770979,2023-09-22 0:00:00,V,Futuro,WINV23,-1,25,25,0
Genial,770979,2023-09-22 0:00:00,C,Futuro,WINV23,1,125,-125,0
Genial,770979,2023-09-22 0:00:00,C,Futuro,WINV23,1,183,-183,0
Genial,770979,2023-09-22 0:00:00,V,Futuro,WINV23,-1,117,117,0
Genial,770979,2023-09-22 0:00:00,C,Futuro,WINV23,1,166,-166,0
Genial,770979,2023-09-22 0:00:00,V,Futuro,WDOV23,-1,27.12,27.12,0
Genial,770979,2023-09-22 0:00:00,V,Futuro,WDOV23,-1,7.12,7.12,0
Genial,770979,2023-09-22 0:00:00,C,Futuro,WINV23,1,140,-140,0
Genial,770979,2023-09-22 0:00:00,C,Futuro,WDOV23,2,12.12,-24.24,0
Genial,770979,2023-09-22 0:00:00,V,Futuro,WINV23,-1,123,123,0
Genial,770979,2023-09-22 0:00:00,C,Futuro,WINV23,1,75,-75,0
Genial,770979,2023-09-22 0:00:00,C,Futuro,WINV23,1,155,-155,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WINV23,1,272,-272,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,7.95,-7.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,7.95,7.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,27.95,-27.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,72.95,-72.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WINV23,-1,78,78,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WINV23,1,306,-306,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,137.95,137.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-2,257.95,515.9,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,37.95,37.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WINV23,-1,90,90,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WINV23,1,168,-168,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WINV23,1,335,-335,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,117.95,-117.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,67.95,-67.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,17.05,-17.05,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,292.95,292.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,92.95,-92.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,297.95,-297.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,37.95,-37.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,67.95,67.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,167.95,167.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WINV23,-1,152,152,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,307.95,-307.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,57.95,-57.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WINV23,1,94,-94,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,162.95,-162.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,162.95,162.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WINV23,-1,244,244,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,2,77.95,-155.9,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,132.95,132.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,157.95,-157.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,57.95,57.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,42.95,-42.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,77.95,-77.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,132.95,-132.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WINV23,1,156,-156,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,2,262.95,-525.9,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,142.95,142.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,32.95,-32.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WINV23,1,321,-321,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,267.95,267.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,2.95,2.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,137.95,-137.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,107.95,107.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,112.95,-112.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WINV23,1,259,-259,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,107.95,107.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WINV23,-1,285,285,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,62.95,-62.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,22.95,22.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,12.95,-12.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,32.95,-32.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WINV23,1,85,-85,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,112.95,112.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WINV23,1,82,-82,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,147.95,-147.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,12.95,-12.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,42.95,42.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,272.95,-272.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,192.95,-192.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,67.95,-67.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,137.95,137.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,87.95,87.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,2,37.95,-75.9,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-2,52.95,105.9,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,2.95,-2.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WINV23,-1,280,280,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,47.95,-47.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,157.95,157.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,62.95,62.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,137.95,-137.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,182.95,182.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,67.95,67.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,17.95,17.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WINV23,-1,272,272,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WINV23,-1,331,331,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,172.95,172.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,82.95,82.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,132.95,-132.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,22.95,-22.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,37.95,37.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WINV23,1,275,-275,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,27.05,27.05,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WINV23,1,95,-95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WINV23,-1,268,268,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,72.95,72.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,2.95,2.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,12.95,12.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,27.95,-27.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,167.95,167.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,2.05,-2.05,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WINV23,-1,321,321,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,47.95,47.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WINV23,-1,84,84,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WINV23,-1,87,87,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WINV23,1,276,-276,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,142.95,-142.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,157.95,-157.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,127.95,127.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,172.95,-172.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,147.95,-147.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,72.95,72.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WINV23,1,307,-307,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,97.95,97.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,127.95,127.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,57.95,57.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,152.95,152.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WINV23,-1,303,303,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,87.95,-87.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,17.95,-17.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,62.95,-62.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WINV23,-1,91,91,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,17.95,17.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WINV23,1,91,-91,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,112.95,112.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,152.95,152.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WINV23,-1,147,147,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WINV23,1,83,-83,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,42.95,-42.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,177.95,-177.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WINV23,-1,93,93,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,22.95,22.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,32.95,32.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,42.95,42.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,67.95,67.95,0
Genial,826764,2023-09-28 0:00:00,V,Futuro,WDOV23,-1,312.95,312.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,62.95,-62.95,0
Genial,826764,2023-09-28 0:00:00,C,Futuro,WDOV23,1,172.95,-172.95,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WINV23,1,28.6,-28.6,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WDOX23,-1,308.59,308.59,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WDOX23,-1,93.59,93.59,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WDOX23,-1,293.59,293.59,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WINV23,-1,68.6,68.6,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WDOX23,1,3.59,-3.59,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WINV23,2,14.4,-28.8,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WDOX23,1,208.59,-208.59,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WINV23,1,68.6,-68.6,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WDOX23,-1,18.59,18.59,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WINV23,2,10.4,-20.8,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WINV23,-1,40.4,40.4,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WINV23,1,35.4,-35.4,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WINV23,-1,8.4,8.4,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WDOX23,1,23.59,-23.59,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WINV23,-1,66.6,66.6,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WINV23,-1,1.4,1.4,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WDOX23,1,88.59,-88.59,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WDOX23,-1,203.59,203.59,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WDOX23,1,103.59,-103.59,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WINV23,1,44.6,-44.6,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WINV23,-1,28.6,28.6,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WDOX23,1,283.59,-283.59,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WDOX23,1,13.59,-13.59,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WDOX23,-1,58.59,58.59,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WINV23,-2,24.6,49.2,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WDOX23,-1,203.59,203.59,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WINV23,1,45.6,-45.6,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WINV23,-1,78.6,78.6,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WINV23,-1,21.4,21.4,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WINV23,-1,75.6,75.6,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WDOX23,1,168.59,-168.59,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WDOX23,-1,8.59,8.59,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WINV23,1,72.6,-72.6,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WDOX23,1,118.59,-118.59,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WDOX23,1,208.59,-208.59,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WINV23,1,1.4,-1.4,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WINV23,-1,8.4,8.4,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WINV23,1,38.6,-38.6,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WDOX23,1,58.59,-58.59,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WINV23,1,72.6,-72.6,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WDOX23,-1,113.59,113.59,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WDOX23,-1,203.59,203.59,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WINV23,-1,30.4,30.4,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WINV23,-1,9.4,9.4,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WDOX23,-1,13.59,13.59,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WINV23,1,27.6,-27.6,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WDOX23,1,313.59,-313.59,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WDOX23,-1,83.59,83.59,0
Genial,841521,2023-09-29 0:00:00,C,Futuro,WINV23,1,62.6,-62.6,0
Genial,841521,2023-09-29 0:00:00,V,Futuro,WINV23,-1,8.6,8.6,0
Genial,855360,2023-10-02 0:00:00,V,Futuro,WINV23,-1,117,117,0
Genial,855360,2023-10-02 0:00:00,C,Futuro,WINV23,2,334,-668,0
Genial,855360,2023-10-02 0:00:00,V,Futuro,WINV23,-1,274,274,0
Genial,855360,2023-10-02 0:00:00,C,Futuro,WINV23,2,292,-584,0
Genial,855360,2023-10-02 0:00:00,C,Futuro,WINV23,1,293,-293,0
Genial,855360,2023-10-02 0:00:00,C,Futuro,WINV23,1,252,-252,0
Genial,855360,2023-10-02 0:00:00,V,Futuro,WINV23,-1,274,274,0
Genial,855360,2023-10-02 0:00:00,C,Futuro,WINV23,1,291,-291,0
Genial,855360,2023-10-02 0:00:00,C,Futuro,WINV23,2,154,-308,0
Genial,855360,2023-10-02 0:00:00,V,Futuro,WINV23,-2,276,552,0
Genial,855360,2023-10-02 0:00:00,V,Futuro,WINV23,-1,274,274,0
Genial,855360,2023-10-02 0:00:00,V,Futuro,WINV23,-1,117,117,0
Genial,855360,2023-10-02 0:00:00,V,Futuro,WINV23,-1,241,241,0
Genial,855360,2023-10-02 0:00:00,V,Futuro,WINV23,-1,241,241,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-1,106.2,106.2,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-1,106.2,106.2,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-1,106.2,106.2,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-1,106.2,106.2,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-1,106.2,106.2,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-1,106.2,106.2,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-1,106.2,106.2,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-1,106.2,106.2,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-1,106.2,106.2,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-29,106.2,3079.8,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-1,106.2,106.2,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-1,106.2,106.2,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-1,106.2,106.2,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-1,106.2,106.2,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-1,106.2,106.2,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-1,106.2,106.2,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-5,106.2,531,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-1,106.2,106.2,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-1,106.2,106.2,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-1,106.2,106.2,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-18,106.2,1911.6,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGCR11,-1,106.2,106.2,0
Xp,74792638,2023-10-03 0:00:00,C,Vista,HGBS11,23,229.72,-5283.56,0
Xp,74792638,2023-10-03 0:00:00,C,Vista,HGBS11,36,229.6,-8265.6,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGBS11,-1,229.71,229.71,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGBS11,-1,229.71,229.71,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGBS11,-2,229.71,459.42,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGBS11,-1,229.71,229.71,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGBS11,-1,229.71,229.71,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HGBS11,-1,229.71,229.71,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,HTMX11,-11,144.93,1594.23,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,KNSC11,-41,88.91,3645.31,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,LGCP11,-1,85.5,85.5,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,LGCP11,-1,85.44,85.44,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,LGCP11,-1,85.5,85.5,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,LGCP11,-1,85.5,85.5,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,LGCP11,-4,85.44,341.76,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,LGCP11,-1,85.5,85.5,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,LGCP11,-1,85.44,85.44,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,LGCP11,-1,85.5,85.5,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,LGCP11,-1,85.44,85.44,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,LGCP11,-1,85.44,85.44,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,LGCP11,-1,85.44,85.44,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,LGCP11,-1,85.5,85.5,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,LGCP11,-9,85.5,769.5,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,LGCP11,-1,85.5,85.5,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,LGCP11,-1,85.5,85.5,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,MCCI11,-33,92.59,3055.47,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,MCCI11,-6,92.59,555.54,0
Xp,74792638,2023-10-03 0:00:00,C,Vista,RBRY11,184,100.23,-18442.32,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,TEPP11,-1,91.49,91.49,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,TEPP11,-52,91.49,4757.48,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,TEPP11,-1,91.49,91.49,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,TEPP11,-1,91.49,91.49,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,PVBI11,-10,104.51,1045.1,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,PVBI11,-8,104.51,836.08,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,PVBI11,-4,104.51,418.04,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,PVBI11,-10,104.51,1045.1,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,PVBI11,-1,104.51,104.51,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,PVBI11,-1,104.51,104.51,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,VCJR11,-1,89.93,89.93,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,VCJR11,-1,89.93,89.93,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,VCJR11,-25,89.93,2248.25,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,VCJR11,-4,89.93,359.72,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,VCJR11,-1,89.93,89.93,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,VCJR11,-3,89.93,269.79,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,VCJR11,-1,89.93,89.93,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,VCJR11,-1,89.93,89.93,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,VCJR11,-1,89.93,89.93,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,VCJR11,-1,89.93,89.93,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,VCJR11,-1,89.93,89.93,0
Xp,74792638,2023-10-03 0:00:00,V,Vista,VCJR11,-1,89.93,89.93,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-2,97.66,195.32,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-2,97.66,195.32,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-2,97.66,195.32,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-2,97.66,195.32,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-1,97.66,97.66,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-1,97.66,97.66,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-3,97.66,292.98,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-2,97.66,195.32,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-1,97.66,97.66,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-1,97.66,97.66,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-1,97.66,97.66,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-2,97.66,195.32,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-2,97.66,195.32,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-2,97.66,195.32,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-2,97.66,195.32,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-1,97.66,97.66,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-1,97.66,97.66,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-1,97.66,97.66,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-2,97.66,195.32,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-1,97.66,97.66,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-1,97.66,97.66,0
Xp,75068585,2023-10-09 0:00:00,V,Vista,AFHI11,-2,97.66,195.32,0
